item,detection error rate %,total,false alarm,false alarm %,miss,miss %
C15_20170710_45240.rttm,0.00,0.00,0.00,,0.00,
C15_20170710_48840.rttm,0.00,0.00,0.00,,0.00,
C15_20170710_52440.rttm,0.00,0.00,0.00,,0.00,
C15_20170710_56040.rttm,0.00,0.00,0.00,,0.00,
C15_20170710_5640.rttm,83.64,8.86,0.12,1.36,7.29,82.28
C15_20170710_9240.rttm,0.00,0.00,0.00,,0.00,
C16_20170710_12840.rttm,0.00,0.00,0.00,,0.00,
C16_20170710_16440.rttm,0.00,0.00,0.00,,0.00,
C16_20170710_20040.rttm,100.00,2.40,0.00,0.00,2.40,100.00
C16_20170710_2040.rttm,260.26,0.58,0.93,160.26,0.58,100.00
C16_20170710_23640.rttm,0.00,0.00,0.00,,0.00,
C16_20170710_27240.rttm,0.00,0.00,0.00,,0.00,
C16_20170710_30840.rttm,100.00,0.00,2.83,,0.00,
C16_20170710_34440.rttm,0.00,0.00,0.00,,0.00,
C16_20170710_38040.rttm,0.00,0.00,0.00,,0.00,
C16_20170710_41640.rttm,0.00,0.00,0.00,,0.00,
C16_20170710_45240.rttm,0.00,0.00,0.00,,0.00,
C16_20170710_48840.rttm,0.00,0.00,0.00,,0.00,
C16_20170710_52440.rttm,0.00,0.00,0.00,,0.00,
C16_20170710_56040.rttm,0.00,0.00,0.00,,0.00,
C16_20170710_5640.rttm,0.00,0.00,0.00,,0.00,
C16_20170710_9240.rttm,0.00,0.00,0.00,,0.00,
C18_20170711_12840.rttm,58.85,7.44,0.00,0.00,4.38,58.85
C18_20170711_16440.rttm,0.00,0.00,0.00,,0.00,
C18_20170711_20040.rttm,81.73,25.05,1.04,4.16,19.44,77.57
C18_20170711_2040.rttm,99.09,14.60,2.20,15.10,12.26,84.00
C18_20170711_23640.rttm,100.00,2.14,0.00,0.00,2.14,100.00
C18_20170711_27240.rttm,0.00,0.00,0.00,,0.00,
C18_20170711_30840.rttm,0.00,0.00,0.00,,0.00,
