item,detection error rate %,total,false alarm,false alarm %,miss,miss %
C25_20170719_016440_016500.rttm,100.00,0.00,1.25,,0.00,
C25_20170719_020040_020100.rttm,288.70,2.92,6.60,226.03,1.83,62.67
C25_20170719_023640_023700.rttm,144.72,6.82,5.54,81.23,4.33,63.49
C25_20170719_027240_027300.rttm,100.00,7.43,0.00,0.00,7.43,100.00
C25_20170719_030840_030900.rttm,91.20,10.57,7.34,69.44,2.30,21.76
C25_20170719_034440_034500.rttm,0.00,0.00,0.00,,0.00,
C25_20170719_038040_038100.rttm,100.00,0.00,1.02,,0.00,
C25_20170719_041640_041700.rttm,0.00,0.00,0.00,,0.00,
C25_20170719_045240_045300.rttm,100.00,0.00,1.62,,0.00,
C25_20170719_048840_048900.rttm,208.61,1.51,1.64,108.61,1.51,100.00
C25_20170719_052440_052500.rttm,0.00,0.00,0.00,,0.00,
C25_20170719_056040_056100.rttm,147.06,1.53,0.72,47.06,1.53,100.00
ROW_1156_001980_002100.rttm,0.00,0.00,0.00,,0.00,
ROW_1156_010140_010260.rttm,56.60,28.64,4.00,13.97,12.21,42.63
ROW_1156_011580_011700.rttm,77.34,12.80,0.30,2.34,9.60,75.00
ROW_1156_013140_013260.rttm,40.36,95.20,5.62,5.90,32.80,34.45
ROW_1156_019680_019800.rttm,72.24,20.93,0.84,4.01,14.28,68.23
ROW_1156_022260_022380.rttm,82.06,15.72,3.55,22.58,9.35,59.48
ROW_1156_025800_025920.rttm,100.00,2.97,0.00,0.00,2.97,100.00
ROW_1156_034500_034620.rttm,93.82,45.98,0.12,0.26,43.02,93.56
ROW_1156_034860_034980.rttm,96.41,25.62,1.88,7.34,22.82,89.07
ROW_1156_038220_038340.rttm,77.95,18.37,3.60,19.60,10.72,58.36
ROW_1156_040020_040140.rttm,0.00,0.00,0.00,,0.00,
ROW_1156_043020_043140.rttm,0.00,0.00,0.00,,0.00,
ROW_1156_046020_046140.rttm,0.00,0.00,0.00,,0.00,
ROW_1156_048600_048720.rttm,0.00,0.00,0.00,,0.00,
ROW_1156_054300_054420.rttm,0.00,0.00,0.00,,0.00,
ROW_1735_001920_002040.rttm,70.81,17.20,1.81,10.52,10.37,60.29
ROW_1735_010020_010140.rttm,100.00,0.64,0.00,0.00,0.64,100.00
ROW_1735_015060_015180.rttm,334.23,2.98,6.98,234.23,2.98,100.00
ROW_1735_016800_016920.rttm,100.00,0.00,7.46,,0.00,
ROW_1735_017160_017280.rttm,1365.82,0.79,10.00,1265.82,0.79,100.00
ROW_1735_021480_021600.rttm,72.47,25.03,0.91,3.64,17.23,68.84
ROW_1735_030120_030240.rttm,30.42,2.40,0.31,12.92,0.42,17.50
ROW_1735_031260_031380.rttm,58.08,20.92,3.80,18.16,8.35,39.91
ROW_1735_032340_032460.rttm,100.00,0.00,2.09,,0.00,
ROW_1735_039120_039240.rttm,66.39,18.18,1.45,7.98,10.62,58.42
ROW_1735_040620_040740.rttm,47.09,46.85,3.76,8.03,18.30,39.06
ROW_1735_041520_041640.rttm,0.00,0.00,0.00,,0.00,
ROW_1735_044820_044940.rttm,0.00,0.00,0.00,,0.00,
ROW_1735_047580_047700.rttm,0.00,0.00,0.00,,0.00,
ROW_1735_050460_050580.rttm,0.00,0.00,0.00,,0.00,
ROW_1768_008100_008220.rttm,169.02,9.91,9.14,92.23,7.61,76.79
ROW_1768_009180_009300.rttm,128.61,7.20,6.15,85.42,3.11,43.19
ROW_1768_014220_014340.rttm,93.14,12.83,1.62,12.63,10.33,80.51
ROW_1768_016920_017040.rttm,105.99,23.37,8.54,36.54,16.23,69.45
ROW_1768_022440_022560.rttm,130.47,4.89,3.14,64.21,3.24,66.26
ROW_1768_023040_023160.rttm,100.00,4.27,0.00,0.00,4.27,100.00
ROW_1768_023400_023520.rttm,114.52,11.64,2.70,23.20,10.63,91.32
ROW_1768_030000_030120.rttm,436.36,0.66,2.88,436.36,0.00,0.00
ROW_1768_030300_030420.rttm,0.00,0.00,0.00,,0.00,
ROW_1768_032580_032700.rttm,64.50,37.97,4.10,10.80,20.39,53.70
ROW_1768_033540_033660.rttm,295.08,3.86,7.53,195.08,3.86,100.00
ROW_1768_034620_034740.rttm,100.00,1.36,0.00,0.00,1.36,100.00
ROW_1768_035220_035340.rttm,100.00,0.00,5.72,,0.00,
ROW_1768_036720_036840.rttm,0.00,0.00,0.00,,0.00,
ROW_1768_044340_044460.rttm,0.00,0.00,0.00,,0.00,
ROW_2745_007200_007320.rttm,79.83,28.96,5.80,20.03,17.32,59.81
ROW_2745_014700_014820.rttm,55.31,14.30,3.44,24.06,4.47,31.26
ROW_2745_017940_018060.rttm,77.93,10.06,0.50,4.97,7.34,72.96
ROW_2745_020160_020280.rttm,100.00,2.98,0.00,0.00,2.98,100.00
ROW_2745_023760_023880.rttm,0.00,0.00,0.00,,0.00,
ROW_2745_026760_026880.rttm,0.00,0.00,0.00,,0.00,
ROW_2745_031260_031380.rttm,78.14,2.47,0.23,9.31,1.70,68.83
ROW_2745_033360_033480.rttm,94.33,4.23,0.38,8.98,3.61,85.34
ROW_2745_033720_033840.rttm,151.72,1.16,0.60,51.72,1.16,100.00
ROW_2745_033960_034080.rttm,112.42,7.73,2.31,29.88,6.38,82.54
ROW_2745_034980_035100.rttm,337.84,1.85,5.10,275.68,1.15,62.16
ROW_2745_039900_040020.rttm,101.45,16.53,10.81,65.40,5.96,36.06
ROW_2745_040800_040920.rttm,100.00,5.43,0.00,0.00,5.43,100.00
ROW_2745_044160_044280.rttm,110.87,5.61,0.61,10.87,5.61,100.00
ROW_2745_053040_053160.rttm,0.00,0.00,0.00,,0.00,
ROW_3486_008160_008280.rttm,0.00,0.00,0.00,,0.00,
ROW_3486_010620_010740.rttm,513.33,0.30,1.24,413.33,0.30,100.00
ROW_3486_022380_022500.rttm,178.37,3.56,3.32,93.26,3.03,85.11
ROW_3486_026400_026520.rttm,124.66,5.92,1.46,24.66,5.92,100.00
ROW_3486_027960_028080.rttm,100.00,1.54,0.00,0.00,1.54,100.00
ROW_3486_030660_030780.rttm,100.00,0.50,0.00,0.00,0.50,100.00
ROW_3486_033060_033180.rttm,319.22,2.55,5.59,219.22,2.55,100.00
ROW_3486_039660_039780.rttm,0.00,0.00,0.00,,0.00,
ROW_3486_041460_041580.rttm,0.00,0.00,0.00,,0.00,
ROW_3486_047220_047340.rttm,0.00,0.00,0.00,,0.00,
ROW_3486_049500_049620.rttm,0.00,0.00,0.00,,0.00,
ROW_3486_050040_050160.rttm,0.00,0.00,0.00,,0.00,
ROW_3486_050400_050520.rttm,0.00,0.00,0.00,,0.00,
ROW_3486_050940_051060.rttm,0.00,0.00,0.00,,0.00,
ROW_3486_051300_051420.rttm,0.00,0.00,0.00,,0.00,
ROW_7798_009660_009780.rttm,72.39,11.01,2.88,26.16,5.09,46.23
ROW_7798_012420_012540.rttm,0.00,0.00,0.00,,0.00,
ROW_7798_013800_013920.rttm,0.00,0.00,0.00,,0.00,
ROW_7798_014400_014520.rttm,0.00,0.00,0.00,,0.00,
ROW_7798_017580_017700.rttm,68.03,11.51,0.25,2.17,7.58,65.86
ROW_7798_017880_018000.rttm,77.40,80.98,4.51,5.57,58.17,71.83
ROW_7798_019560_019680.rttm,89.29,68.81,2.57,3.73,58.87,85.55
ROW_7798_030780_030900.rttm,60.63,63.76,3.48,5.46,35.18,55.18
ROW_7798_033240_033360.rttm,47.41,86.17,7.67,8.90,33.18,38.51
ROW_7798_037020_037140.rttm,0.00,0.00,0.00,,0.00,
ROW_7798_040380_040500.rttm,94.67,60.60,0.43,0.71,56.94,93.96
ROW_7798_044580_044700.rttm,88.01,15.26,2.13,13.96,11.30,74.05
ROW_7798_050580_050700.rttm,69.98,30.01,2.29,7.63,18.71,62.35
ROW_7798_051420_051540.rttm,0.00,0.00,0.00,,0.00,
ROW_7798_056220_056340.rttm,0.00,0.00,0.00,,0.00,
ROW_8357_002820_002940.rttm,81.72,18.27,0.42,2.30,14.51,79.42
ROW_8357_006900_007020.rttm,77.35,41.28,2.83,6.86,29.10,70.49
ROW_8357_007620_007740.rttm,0.00,0.00,0.00,,0.00,
ROW_8357_012660_012780.rttm,100.00,0.49,0.00,0.00,0.49,100.00
ROW_8357_019560_019680.rttm,100.00,19.50,0.00,0.00,19.50,100.00
ROW_8357_020220_020340.rttm,100.00,26.37,0.00,0.00,26.37,100.00
ROW_8357_021540_021660.rttm,100.00,17.28,0.00,0.00,17.28,100.00
ROW_8357_027960_028080.rttm,85.54,12.17,1.26,10.35,9.15,75.18
ROW_8357_030300_030420.rttm,100.00,8.14,0.00,0.00,8.14,100.00
ROW_8357_041400_041520.rttm,65.42,49.36,5.13,10.39,27.16,55.02
ROW_8357_042720_042840.rttm,79.15,17.75,0.59,3.32,13.46,75.83
ROW_8357_053160_053280.rttm,0.00,0.00,0.00,,0.00,
ROW_8357_053280_053400.rttm,0.00,0.00,0.00,,0.00,
ROW_8357_055860_055980.rttm,0.00,0.00,0.00,,0.00,
ROW_8357_057000_057120.rttm,0.00,0.00,0.00,,0.00,
ROW_9408_003780_003900.rttm,88.56,21.41,0.85,3.97,18.11,84.59
ROW_9408_004800_004920.rttm,100.00,4.51,0.00,0.00,4.51,100.00
ROW_9408_008820_008940.rttm,80.67,20.75,2.07,9.98,14.67,70.70
ROW_9408_014880_015000.rttm,73.03,56.28,3.89,6.91,37.21,66.12
ROW_9408_018540_018660.rttm,0.00,0.00,0.00,,0.00,
ROW_9408_019380_019500.rttm,84.25,12.38,0.06,0.48,10.37,83.76
ROW_9408_026100_026220.rttm,0.00,0.00,0.00,,0.00,
ROW_9408_033360_033480.rttm,70.73,11.07,0.47,4.25,7.36,66.49
ROW_9408_035580_035700.rttm,0.00,0.00,0.00,,0.00,
ROW_9408_036300_036420.rttm,0.00,0.00,0.00,,0.00,
ROW_9408_037500_037620.rttm,0.00,0.00,0.00,,0.00,
ROW_9408_039540_039660.rttm,0.00,0.00,0.00,,0.00,
ROW_9408_042120_042240.rttm,0.00,0.00,0.00,,0.00,
ROW_9408_043080_043200.rttm,0.00,0.00,0.00,,0.00,
ROW_9408_046140_046260.rttm,0.00,0.00,0.00,,0.00,
ROW_9492_003780_003900.rttm,88.61,27.74,10.11,36.45,14.47,52.16
ROW_9492_004560_004680.rttm,44.77,25.24,2.53,10.02,8.77,34.75
ROW_9492_006180_006300.rttm,94.09,4.91,2.91,59.27,1.71,34.83
ROW_9492_007020_007140.rttm,0.00,0.00,0.00,,0.00,
ROW_9492_007380_007500.rttm,0.00,0.00,0.00,,0.00,
ROW_9492_011100_011220.rttm,125.34,12.51,3.17,25.34,12.51,100.00
ROW_9492_011340_011460.rttm,86.54,32.25,4.57,14.17,23.34,72.37
ROW_9492_015240_015360.rttm,100.00,16.20,0.00,0.00,16.20,100.00
ROW_9492_026220_026340.rttm,100.00,1.92,0.00,0.00,1.92,100.00
ROW_9492_027960_028080.rttm,92.33,3.26,0.40,12.27,2.61,80.06
ROW_9492_037200_037320.rttm,0.00,0.00,0.00,,0.00,
ROW_9492_044280_044400.rttm,0.00,0.00,0.00,,0.00,
ROW_9492_046020_046140.rttm,0.00,0.00,0.00,,0.00,
ROW_9492_047820_047940.rttm,0.00,0.00,0.00,,0.00,
ROW_9492_048180_048300.rttm,0.00,0.00,0.00,,0.00,
ROW_9801_002100_002220.rttm,65.10,33.35,5.00,14.99,16.71,50.10
ROW_9801_007440_007560.rttm,100.00,0.00,2.00,,0.00,
ROW_9801_008820_008940.rttm,77.25,29.01,3.43,11.82,18.98,65.43
ROW_9801_011340_011460.rttm,92.46,93.59,0.75,0.80,85.78,91.66
ROW_9801_012840_012960.rttm,73.63,103.98,0.67,0.64,75.89,72.99
ROW_9801_014760_014880.rttm,96.48,29.23,0.00,0.00,28.20,96.48
ROW_9801_019260_019380.rttm,78.91,38.74,1.14,2.94,29.43,75.97
ROW_9801_021720_021840.rttm,64.31,9.61,1.67,17.38,4.51,46.93
ROW_9801_026580_026700.rttm,0.00,0.00,0.00,,0.00,
ROW_9801_028740_028860.rttm,66.44,63.55,1.76,2.77,40.46,63.67
ROW_9801_035400_035520.rttm,88.87,36.65,0.70,1.91,31.87,86.96
ROW_9801_036900_037020.rttm,49.14,47.54,3.05,6.42,20.31,42.72
ROW_9801_043620_043740.rttm,0.00,0.00,0.00,,0.00,
ROW_9801_055020_055140.rttm,0.00,0.00,0.00,,0.00,
ROW_9801_056040_056160.rttm,0.00,0.00,0.00,,0.00,
SOD_1499_006120_006240.rttm,132.49,7.94,3.28,41.31,7.24,91.18
SOD_1499_007500_007620.rttm,103.51,20.82,1.66,7.97,19.89,95.53
SOD_1499_008580_008700.rttm,174.56,2.83,2.11,74.56,2.83,100.00
SOD_1499_010980_011100.rttm,107.03,7.40,0.56,7.57,7.36,99.46
SOD_1499_012720_012840.rttm,100.00,0.00,2.04,,0.00,
SOD_1499_015420_015540.rttm,0.00,0.00,0.00,,0.00,
SOD_1499_016260_016380.rttm,0.00,0.00,0.00,,0.00,
SOD_1499_017340_017460.rttm,100.00,0.00,0.80,,0.00,
SOD_1499_017820_017940.rttm,100.00,0.00,0.60,,0.00,
SOD_1499_020040_020160.rttm,100.00,0.61,0.00,0.00,0.61,100.00
SOD_1499_021660_021780.rttm,94.09,16.93,0.00,0.00,15.93,94.09
SOD_1499_023040_023160.rttm,100.00,20.39,0.00,0.00,20.39,100.00
SOD_1499_024300_024420.rttm,102.87,20.94,0.60,2.87,20.94,100.00
SOD_1499_025740_025860.rttm,100.00,33.19,0.00,0.00,33.19,100.00
SOD_1499_027540_027660.rttm,100.00,3.91,0.00,0.00,3.91,100.00
SOD_3542_003120_003240.rttm,53.36,88.44,1.01,1.14,46.18,52.22
SOD_3542_003900_004020.rttm,74.72,36.63,2.72,7.43,24.65,67.29
SOD_3542_004920_005040.rttm,53.91,82.02,5.45,6.64,38.77,47.27
SOD_3542_005220_005340.rttm,64.80,77.68,0.91,1.17,49.43,63.63
SOD_3542_006060_006180.rttm,92.72,60.44,0.52,0.86,55.52,91.86
SOD_3542_006360_006480.rttm,80.60,87.66,1.32,1.51,69.33,79.09
SOD_3542_010080_010200.rttm,97.51,88.07,0.58,0.66,85.30,96.85
SOD_3542_010500_010620.rttm,93.64,75.95,0.58,0.76,70.54,92.88
SOD_3542_011580_011700.rttm,78.97,85.06,1.56,1.83,65.61,77.13
SOD_3542_015540_015660.rttm,100.00,101.89,0.00,0.00,101.89,100.00
SOD_3542_017220_017340.rttm,96.19,26.27,0.00,0.00,25.27,96.19
SOD_3542_018180_018300.rttm,94.92,28.73,1.16,4.04,26.11,90.88
SOD_3542_019020_019140.rttm,39.71,17.30,2.02,11.68,4.85,28.03
SOD_3542_020700_020820.rttm,93.07,24.38,0.26,1.07,22.43,92.00
SOD_3542_021480_021600.rttm,100.00,4.75,0.00,0.00,4.75,100.00
SOD_3634_004260_004380.rttm,100.00,1.55,0.00,0.00,1.55,100.00
SOD_3634_004860_004980.rttm,98.93,31.73,0.33,1.04,31.06,97.89
SOD_3634_007260_007380.rttm,0.00,0.00,0.00,,0.00,
SOD_3634_010860_010980.rttm,94.56,9.92,0.03,0.30,9.35,94.25
SOD_3634_017520_017640.rttm,70.33,94.51,0.48,0.51,65.99,69.82
SOD_3634_022140_022260.rttm,0.00,0.00,0.00,,0.00,
SOD_3634_022620_022740.rttm,0.00,0.00,0.00,,0.00,
SOD_3634_023040_023160.rttm,0.00,0.00,0.00,,0.00,
SOD_3634_023940_024060.rttm,0.00,0.00,0.00,,0.00,
SOD_3634_024540_024660.rttm,0.00,0.00,0.00,,0.00,
SOD_3634_025320_025440.rttm,0.00,0.00,0.00,,0.00,
SOD_3634_026100_026220.rttm,0.00,0.00,0.00,,0.00,
SOD_3634_028140_028260.rttm,0.00,0.00,0.00,,0.00,
SOD_3634_033000_033120.rttm,0.00,0.00,0.00,,0.00,
SOD_3634_036120_036240.rttm,189.22,4.73,5.15,108.88,3.80,80.34
SOD_4483_002100_002220.rttm,67.77,32.61,5.21,15.98,16.89,51.79
SOD_4483_002700_002820.rttm,89.69,36.19,3.14,8.68,29.32,81.02
SOD_4483_003120_003240.rttm,108.46,21.75,3.74,17.20,19.85,91.26
SOD_4483_003420_003540.rttm,82.26,6.03,0.29,4.81,4.67,77.45
SOD_4483_003780_003900.rttm,0.00,0.00,0.00,,0.00,
SOD_4483_004200_004320.rttm,100.00,9.51,0.00,0.00,9.51,100.00
SOD_4483_004560_004680.rttm,100.00,8.85,0.00,0.00,8.85,100.00
SOD_4483_004860_004980.rttm,88.55,8.21,0.15,1.83,7.12,86.72
SOD_4483_004980_005100.rttm,100.00,0.94,0.00,0.00,0.94,100.00
SOD_4483_005280_005400.rttm,161.73,1.62,1.00,61.73,1.62,100.00
SOD_4483_005460_005580.rttm,73.23,13.71,3.20,23.34,6.84,49.89
SOD_4483_005760_005880.rttm,55.49,65.74,5.59,8.50,30.89,46.99
SOD_4483_006120_006240.rttm,55.08,44.46,3.46,7.78,21.03,47.30
SOD_4483_006240_006360.rttm,43.26,71.10,10.62,14.94,20.14,28.33
SOD_4483_006600_006720.rttm,68.16,41.49,2.56,6.17,25.72,61.99
SOD_4736_004440_004560.rttm,100.00,0.00,1.27,,0.00,
SOD_4736_005760_005880.rttm,0.00,0.00,0.00,,0.00,
SOD_4736_008940_009060.rttm,100.00,0.00,5.11,,0.00,
SOD_4736_009720_009840.rttm,100.00,0.00,16.24,,0.00,
SOD_4736_011220_011340.rttm,100.00,0.00,1.85,,0.00,
SOD_4736_013800_013920.rttm,433.64,2.17,7.24,333.64,2.17,100.00
SOD_4736_016920_017040.rttm,1378.87,0.71,9.08,1278.87,0.71,100.00
SOD_4736_018360_018480.rttm,100.00,0.00,2.07,,0.00,
SOD_4736_018780_018900.rttm,374.24,1.32,3.62,274.24,1.32,100.00
SOD_4736_020280_020400.rttm,100.00,0.00,15.03,,0.00,
SOD_4736_023580_023700.rttm,100.00,0.00,1.07,,0.00,
SOD_4736_025740_025860.rttm,0.00,0.00,0.00,,0.00,
SOD_4736_026460_026580.rttm,0.00,0.00,0.00,,0.00,
SOD_4736_029520_029640.rttm,100.00,0.00,1.01,,0.00,
SOD_4736_033120_033240.rttm,0.00,0.00,0.00,,0.00,
SOD_8445_006660_006780.rttm,0.00,0.00,0.00,,0.00,
SOD_8445_011700_011820.rttm,91.76,43.06,0.86,2.00,38.65,89.76
SOD_8445_012900_013020.rttm,74.47,50.46,3.83,7.59,33.75,66.88
SOD_8445_015660_015780.rttm,0.00,0.00,0.00,,0.00,
SOD_8445_017580_017700.rttm,98.83,52.23,1.85,3.54,49.77,95.29
SOD_8445_019980_020100.rttm,120.73,12.06,2.50,20.73,12.06,100.00
SOD_8445_021960_022080.rttm,84.54,72.75,0.81,1.11,60.69,83.42
SOD_8445_023880_024000.rttm,71.96,11.02,2.16,19.60,5.77,52.36
SOD_8445_027600_027720.rttm,93.42,42.25,0.08,0.19,39.39,93.23
SOD_8445_029040_029160.rttm,88.37,36.81,2.45,6.66,30.08,81.72
SOD_8445_038220_038340.rttm,100.00,16.92,0.00,0.00,16.92,100.00
SOD_8445_039000_039120.rttm,226.24,5.45,7.01,128.62,5.32,97.61
SOD_8445_044340_044460.rttm,43.07,90.64,7.39,8.15,31.65,34.92
SOD_8445_048120_048240.rttm,88.43,23.68,0.30,1.27,20.64,87.16
SOD_8445_049380_049500.rttm,86.60,11.49,1.79,15.58,8.16,71.02
SOD_8924_002400_002520.rttm,69.78,34.85,1.51,4.33,22.81,65.45
SOD_8924_006360_006480.rttm,88.64,34.95,1.52,4.35,29.46,84.29
SOD_8924_007140_007260.rttm,77.55,69.94,1.42,2.03,52.82,75.52
SOD_8924_012780_012900.rttm,100.00,19.59,0.00,0.00,19.59,100.00
SOD_8924_013560_013680.rttm,0.00,0.00,0.00,,0.00,
SOD_8924_014820_014940.rttm,100.00,29.95,0.00,0.00,29.95,100.00
SOD_8924_015720_015840.rttm,0.00,0.00,0.00,,0.00,
SOD_8924_017160_017280.rttm,39.66,86.20,1.47,1.71,32.72,37.96
SOD_8924_017340_017460.rttm,39.37,78.41,1.60,2.04,29.27,37.33
SOD_8924_018240_018360.rttm,74.44,40.06,2.13,5.32,27.69,69.12
SOD_8924_018720_018840.rttm,86.67,7.20,0.00,0.00,6.24,86.67
SOD_8924_019500_019620.rttm,88.12,30.22,0.03,0.10,26.60,88.02
SOD_8924_023400_023520.rttm,41.49,16.63,2.00,12.03,4.90,29.46
SOD_8924_024480_024600.rttm,86.42,19.36,0.64,3.31,16.09,83.11
SOD_8924_028020_028140.rttm,85.25,41.41,4.24,10.24,31.06,75.01
SOD_9527_001980_002100.rttm,59.51,30.35,4.11,13.54,13.95,45.96
SOD_9527_003660_003780.rttm,65.85,31.60,2.31,7.31,18.50,58.54
SOD_9527_004800_004920.rttm,58.18,70.21,1.81,2.58,39.04,55.60
SOD_9527_007920_008040.rttm,78.38,29.65,1.84,6.21,21.40,72.18
SOD_9527_008340_008460.rttm,96.98,9.93,0.70,7.05,8.93,89.93
SOD_9527_010320_010440.rttm,0.00,0.00,0.00,,0.00,
SOD_9527_012060_012180.rttm,0.00,0.00,0.00,,0.00,
SOD_9527_013920_014040.rttm,0.00,0.00,0.00,,0.00,
SOD_9527_020460_020580.rttm,76.17,32.90,1.72,5.23,23.34,70.94
SOD_9527_025620_025740.rttm,134.36,9.11,3.13,34.36,9.11,100.00
SOD_9527_027240_027360.rttm,108.27,13.79,1.84,13.34,13.09,94.92
SOD_9527_032760_032880.rttm,89.65,19.61,0.00,0.00,17.58,89.65
SOD_9527_042300_042420.rttm,100.00,0.00,1.19,,0.00,
SOD_9527_048900_049020.rttm,0.00,0.00,0.00,,0.00,
SOD_9527_049500_049620.rttm,0.00,0.00,0.00,,0.00,
SOD_9854_003120_003240.rttm,160.29,4.08,4.33,106.13,2.21,54.17
SOD_9854_007380_007500.rttm,60.58,20.70,2.97,14.35,9.57,46.23
SOD_9854_010740_010860.rttm,133.65,19.08,7.42,38.89,18.08,94.76
SOD_9854_011460_011580.rttm,70.53,37.19,2.38,6.40,23.85,64.13
SOD_9854_012060_012180.rttm,85.93,34.96,0.66,1.89,29.38,84.04
SOD_9854_013260_013380.rttm,60.20,42.76,5.84,13.66,19.90,46.54
SOD_9854_015780_015900.rttm,99.50,16.07,2.81,17.49,13.18,82.02
SOD_9854_019380_019500.rttm,91.20,31.13,0.00,0.00,28.39,91.20
SOD_9854_020880_021000.rttm,87.14,34.14,2.62,7.67,27.13,79.47
SOD_9854_021900_022020.rttm,100.00,18.91,0.00,0.00,18.91,100.00
SOD_9854_024300_024420.rttm,0.00,0.00,0.00,,0.00,
SOD_9854_027480_027600.rttm,0.00,0.00,0.00,,0.00,
SOD_9854_028320_028440.rttm,129.07,3.44,1.00,29.07,3.44,100.00
SOD_9854_030060_030180.rttm,94.87,45.84,0.06,0.13,43.43,94.74
SOD_9854_032340_032460.rttm,76.90,28.83,0.86,2.98,21.31,73.92
SOD_9858_002580_002700.rttm,100.00,1.48,0.00,0.00,1.48,100.00
SOD_9858_003360_003480.rttm,100.00,0.00,8.55,,0.00,
SOD_9858_004740_004860.rttm,100.00,4.93,0.00,0.00,4.93,100.00
SOD_9858_008520_008640.rttm,0.00,0.00,0.00,,0.00,
SOD_9858_009600_009720.rttm,100.00,0.66,0.00,0.00,0.66,100.00
SOD_9858_011520_011640.rttm,0.00,0.00,0.00,,0.00,
SOD_9858_012660_012780.rttm,0.00,0.00,0.00,,0.00,
SOD_9858_012960_013080.rttm,0.00,0.00,0.00,,0.00,
SOD_9858_013800_013920.rttm,0.00,0.00,0.00,,0.00,
SOD_9858_015660_015780.rttm,0.00,0.00,0.00,,0.00,
SOD_9858_017040_017160.rttm,60.00,48.70,0.32,0.66,28.90,59.34
SOD_9858_018240_018360.rttm,160.56,10.42,6.31,60.56,10.42,100.00
SOD_9858_021360_021480.rttm,100.00,7.87,0.00,0.00,7.87,100.00
SOD_9858_022020_022140.rttm,105.83,27.12,1.58,5.83,27.12,100.00
SOD_9858_023100_023220.rttm,104.38,20.54,0.95,4.63,20.49,99.76
WAR_1130_002640_002760.rttm,73.23,32.95,7.21,21.88,16.92,51.35
WAR_1130_003000_003120.rttm,67.71,49.42,2.11,4.27,31.35,63.44
WAR_1130_004380_004500.rttm,79.02,14.54,1.46,10.04,10.03,68.98
WAR_1130_007080_007200.rttm,71.40,23.18,1.29,5.57,15.26,65.83
WAR_1130_009120_009240.rttm,113.44,7.44,1.00,13.44,7.44,100.00
WAR_1130_011220_011340.rttm,100.00,11.17,0.00,0.00,11.17,100.00
WAR_1130_013260_013380.rttm,92.65,18.36,1.61,8.77,15.40,83.88
WAR_1130_021960_022080.rttm,100.00,8.88,0.00,0.00,8.88,100.00
WAR_1130_022980_023100.rttm,0.00,0.00,0.00,,0.00,
WAR_1130_023580_023700.rttm,100.00,0.00,1.00,,0.00,
WAR_1130_026400_026520.rttm,100.00,0.00,1.00,,0.00,
WAR_1130_027660_027780.rttm,50.63,18.96,3.05,16.09,6.55,34.55
WAR_1130_037140_037260.rttm,81.00,9.37,1.65,17.61,5.94,63.39
WAR_1130_039420_039540.rttm,0.00,0.00,0.00,,0.00,
WAR_1130_040080_040200.rttm,0.00,0.00,0.00,,0.00,
WAR_2535_004380_004500.rttm,100.00,0.00,3.66,,0.00,
WAR_2535_006840_006960.rttm,0.00,0.00,0.00,,0.00,
WAR_2535_009720_009840.rttm,48.24,51.99,9.82,18.89,15.26,29.35
WAR_2535_010920_011040.rttm,59.89,32.01,3.12,9.75,16.05,50.14
WAR_2535_012600_012720.rttm,100.00,0.00,18.35,,0.00,
WAR_2535_013320_013440.rttm,100.70,41.31,1.70,4.12,39.90,96.59
WAR_2535_014940_015060.rttm,94.81,6.93,0.32,4.62,6.25,90.19
WAR_2535_018660_018780.rttm,0.00,0.00,0.00,,0.00,
WAR_2535_025740_025860.rttm,115.01,4.33,3.33,76.91,1.65,38.11
WAR_2535_032640_032760.rttm,84.72,87.96,1.02,1.16,73.50,83.56
WAR_2535_034500_034620.rttm,75.04,90.39,2.06,2.28,65.77,72.76
WAR_2535_035640_035760.rttm,82.38,58.86,1.69,2.87,46.80,79.51
WAR_2535_036960_037080.rttm,66.22,64.03,1.16,1.81,41.24,64.41
WAR_2535_038400_038520.rttm,63.04,79.15,2.33,2.94,47.57,60.10
WAR_2535_045660_045780.rttm,49.82,8.39,1.40,16.69,2.78,33.13
WAR_3090_010980_011100.rttm,119.94,6.17,1.23,19.94,6.17,100.00
WAR_3090_016320_016440.rttm,100.00,0.00,0.60,,0.00,
WAR_3090_020820_020940.rttm,100.00,0.00,0.60,,0.00,
WAR_3090_021120_021240.rttm,100.00,0.00,7.25,,0.00,
WAR_3090_027060_027180.rttm,100.00,0.00,4.31,,0.00,
WAR_3090_030780_030900.rttm,0.00,0.00,0.00,,0.00,
WAR_3090_031860_031980.rttm,0.00,0.00,0.00,,0.00,
WAR_3090_032340_032460.rttm,0.00,0.00,0.00,,0.00,
WAR_3090_034200_034320.rttm,100.00,0.00,5.24,,0.00,
WAR_3090_037080_037200.rttm,957.58,0.99,8.49,857.58,0.99,100.00
WAR_3090_043920_044040.rttm,115.96,27.01,11.28,41.76,20.04,74.19
WAR_3090_046980_047100.rttm,62.66,9.91,3.19,32.19,3.02,30.47
WAR_3090_047700_047820.rttm,165.62,7.62,10.00,131.23,2.62,34.38
WAR_3090_048720_048840.rttm,160.87,2.76,4.06,147.10,0.38,13.77
WAR_3090_055920_056040.rttm,79.96,38.07,2.31,6.07,28.13,73.89
WAR_3528_003060_003180.rttm,0.00,0.00,0.00,,0.00,
WAR_3528_006600_006720.rttm,100.00,0.00,0.66,,0.00,
WAR_3528_007680_007800.rttm,0.00,0.00,0.00,,0.00,
