item,detection error rate %,total,false alarm,false alarm %,miss,miss %
BER_3749_011640_011760.rttm,0.00,0.00,0.00,,0.00,
BER_3749_017640_017760.rttm,280.84,9.82,21.92,223.20,5.66,57.64
BER_3749_019920_020040.rttm,417.32,10.25,35.53,346.49,7.26,70.83
BER_3749_021240_021360.rttm,0.00,0.00,0.00,,0.00,
BER_3749_026400_026520.rttm,100.00,7.01,0.00,0.00,7.01,100.00
BER_3749_028920_029040.rttm,4058.32,1.77,70.99,4019.93,0.68,38.39
BER_3749_034680_034800.rttm,605.23,7.58,42.44,560.08,3.42,45.14
BER_3749_043560_043680.rttm,209.17,1.83,2.60,141.92,1.23,67.25
BER_3895_003780_003900.rttm,0.00,0.00,0.00,,0.00,
BER_3895_006120_006240.rttm,0.00,0.00,0.00,,0.00,
BER_3895_009300_009420.rttm,81507.14,0.08,68.47,81507.14,0.00,0.00
BER_3895_012180_012300.rttm,89.87,40.36,15.65,38.78,20.62,51.09
BER_3895_013020_013140.rttm,143.27,20.92,20.14,96.26,9.84,47.01
BER_3895_013440_013560.rttm,112.66,30.61,16.95,55.37,17.53,57.29
BER_3895_014940_015060.rttm,434.04,13.68,53.66,392.21,5.72,41.84
BER_3895_021660_021780.rttm,100.00,0.77,0.00,0.00,0.77,100.00
BER_3895_027120_027240.rttm,1155.61,2.74,30.33,1105.43,1.38,50.18
BER_3895_030120_030240.rttm,100.00,0.00,0.80,,0.00,
BER_3895_030480_030600.rttm,100.00,0.00,8.80,,0.00,
BER_3895_033060_033180.rttm,100.00,0.00,11.52,,0.00,
BER_3895_037560_037680.rttm,0.00,0.00,0.00,,0.00,
BER_3895_043560_043680.rttm,130.33,15.97,9.11,57.02,11.71,73.31
BER_3895_047220_047340.rttm,4033.24,1.38,54.99,3981.82,0.71,51.41
BER_5750_004860_004980.rttm,222.09,8.64,15.56,180.17,3.62,41.92
BER_5750_006420_006540.rttm,582.95,15.00,81.44,542.76,6.03,40.19
BER_5750_008100_008220.rttm,249.07,33.94,77.22,227.50,7.33,21.58
BER_5750_010560_010680.rttm,127.71,50.00,47.94,95.89,15.91,31.83
