item,detection error rate %,total,false alarm,false alarm %,miss,miss %
WAR_4995_007080_007200.rttm,69.96,11.74,1.16,9.90,7.05,60.05
WAR_4995_007440_007560.rttm,50.43,21.88,1.85,8.44,9.19,41.99
WAR_4995_012660_012780.rttm,100.00,7.76,0.00,0.00,7.76,100.00
WAR_4995_017580_017700.rttm,100.00,0.95,0.00,0.00,0.95,100.00
WAR_4995_019500_019620.rttm,76.73,14.20,3.22,22.70,7.67,54.02
WAR_4995_020340_020460.rttm,72.63,9.19,1.59,17.32,5.08,55.31
WAR_4995_023160_023280.rttm,100.00,0.00,1.00,,0.00,
WAR_4995_026280_026400.rttm,91.15,2.17,0.40,18.62,1.57,72.53
WAR_4995_026700_026820.rttm,100.00,0.96,0.00,0.00,0.96,100.00
WAR_4995_027300_027420.rttm,0.00,0.00,0.00,,0.00,
WAR_4995_029760_029880.rttm,0.00,0.00,0.00,,0.00,
WAR_4995_032760_032880.rttm,0.00,0.00,0.00,,0.00,
WAR_4995_033120_033240.rttm,38.35,1.14,0.15,12.96,0.29,25.39
WAR_5613_007800_007920.rttm,100.00,44.79,0.00,0.00,44.79,100.00
WAR_5613_015240_015360.rttm,100.00,0.00,12.29,,0.00,
WAR_5613_017820_017940.rttm,99.55,19.79,0.49,2.48,19.21,97.07
WAR_5613_020040_020160.rttm,95.96,25.72,14.05,54.64,10.63,41.32
WAR_5613_028560_028680.rttm,92.77,42.54,8.00,18.80,31.47,73.98
WAR_5613_029700_029820.rttm,100.00,5.53,0.00,0.00,5.53,100.00
WAR_5613_030540_030660.rttm,88.87,43.70,11.94,27.33,26.90,61.54
WAR_5613_031980_032100.rttm,0.00,0.00,0.00,,0.00,
WAR_5613_033000_033120.rttm,116.18,33.07,11.05,33.41,27.37,82.76
WAR_5613_034620_034740.rttm,143.69,20.71,21.56,104.06,8.21,39.63
WAR_5613_038820_038940.rttm,126.64,20.35,9.37,46.05,16.40,80.59
WAR_5613_044400_044520.rttm,100.00,24.10,0.00,0.00,24.10,100.00
WAR_5613_053760_053880.rttm,106.27,14.71,5.08,34.55,10.55,71.72
WAR_5613_056520_056640.rttm,0.00,0.00,0.00,,0.00,
WAR_5613_057240_057360.rttm,0.00,0.00,0.00,,0.00,
WAR_5959_003960_004080.rttm,102.16,7.88,0.97,12.30,7.08,89.85
WAR_5959_004920_005040.rttm,0.00,0.00,0.00,,0.00,
WAR_5959_008520_008640.rttm,0.00,0.00,0.00,,0.00,
WAR_5959_012240_012360.rttm,79.19,18.84,1.94,10.32,12.98,68.87
WAR_5959_012840_012960.rttm,76.04,49.38,4.45,9.01,33.10,67.03
WAR_5959_018300_018420.rttm,88.17,16.91,0.18,1.06,14.73,87.11
WAR_5959_021960_022080.rttm,138.26,2.98,1.14,38.26,2.98,100.00
WAR_5959_022920_023040.rttm,100.00,3.86,0.00,0.00,3.86,100.00
WAR_5959_025800_025920.rttm,100.00,8.40,0.00,0.00,8.40,100.00
WAR_5959_037560_037680.rttm,97.51,54.95,1.71,3.11,51.88,94.41
WAR_5959_039300_039420.rttm,0.00,0.00,0.00,,0.00,
WAR_5959_041940_042060.rttm,0.00,0.00,0.00,,0.00,
WAR_5959_042300_042420.rttm,0.00,0.00,0.00,,0.00,
WAR_5959_051900_052020.rttm,0.00,0.00,0.00,,0.00,
WAR_5959_055800_055920.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_003180_003300.rttm,75.66,3.62,2.05,56.57,0.69,19.09
WAR_9398_005100_005220.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_006000_006120.rttm,31.47,41.16,5.09,12.37,7.86,19.10
WAR_9398_007680_007800.rttm,66.42,14.45,4.86,33.62,4.74,32.80
WAR_9398_009300_009420.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_011640_011760.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_012540_012660.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_013500_013620.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_018660_018780.rttm,52.49,101.85,5.86,5.75,47.60,46.74
WAR_9398_019500_019620.rttm,24.14,2.20,0.21,9.71,0.32,14.43
WAR_9398_022920_023040.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_026700_026820.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_027600_027720.rttm,49.52,3.36,0.45,13.50,1.21,36.03
WAR_9398_033780_033900.rttm,100.00,0.00,2.97,,0.00,
WAR_9398_034140_034260.rttm,420.85,2.22,7.11,320.85,2.22,100.00
WAR_9427_004380_004500.rttm,90.74,15.42,5.05,32.75,8.94,57.99
WAR_9427_008940_009060.rttm,0.00,0.00,0.00,,0.00,
WAR_9427_009960_010080.rttm,0.00,0.00,0.00,,0.00,
WAR_9427_017880_018000.rttm,100.00,1.25,0.00,0.00,1.25,100.00
WAR_9427_018240_018360.rttm,87.97,12.90,5.75,44.62,5.59,43.35
WAR_9427_021000_021120.rttm,100.00,0.00,7.89,,0.00,
WAR_9427_022800_022920.rttm,50.21,85.01,15.07,17.73,27.61,32.48
WAR_9427_033300_033420.rttm,76.03,29.72,8.11,27.28,14.49,48.76
WAR_9427_043260_043380.rttm,110.71,6.52,1.36,20.93,5.85,89.78
WAR_9427_045000_045120.rttm,92.55,24.49,0.12,0.48,22.54,92.07
WAR_9427_045960_046080.rttm,100.00,28.79,0.00,0.00,28.79,100.00
WAR_9427_049320_049440.rttm,0.00,0.00,0.00,,0.00,
WAR_9427_053340_053460.rttm,100.00,34.30,0.00,0.00,34.30,100.00
WAR_9427_056040_056160.rttm,87.33,53.91,0.73,1.34,46.35,85.99
WAR_9427_056760_056880.rttm,100.00,12.59,0.00,0.00,12.59,100.00
WAR_9755_004140_004260.rttm,0.00,0.00,0.00,,0.00,
WAR_9755_010980_011100.rttm,46.82,27.42,5.00,18.25,7.83,28.57
WAR_9755_013140_013260.rttm,79.52,1.93,0.35,18.20,1.19,61.32
WAR_9755_014640_014760.rttm,0.00,0.00,0.00,,0.00,
WAR_9755_016680_016800.rttm,0.00,0.00,0.00,,0.00,
WAR_9755_017160_017280.rttm,0.00,0.00,0.00,,0.00,
WAR_9755_019020_019140.rttm,100.00,1.11,0.00,0.00,1.11,100.00
WAR_9755_026520_026640.rttm,0.00,0.00,0.00,,0.00,
WAR_9755_029400_029520.rttm,100.00,1.59,0.00,0.00,1.59,100.00
WAR_9755_031080_031200.rttm,80.78,16.69,3.12,18.67,10.37,62.12
WAR_9755_035280_035400.rttm,100.00,0.00,1.93,,0.00,
WAR_9755_036060_036180.rttm,100.00,0.00,3.28,,0.00,
WAR_9755_036900_037020.rttm,100.00,0.00,2.65,,0.00,
WAR_9755_038340_038460.rttm,100.00,0.00,1.87,,0.00,
WAR_9755_038880_039000.rttm,100.00,0.00,0.81,,0.00,
TOTAL,88.69,9045.99,1895.14,20.95,6127.56,67.74
